model,LRMS,IRMS,Fnat,DcokQ,CAPRI
1,99.16,39.23,0.0,0.002918063082435944,incorrect
2,69.6,22.09,0.0,0.006428492075592794,incorrect
3,94.81,31.5,0.0,0.0034120044188888977,incorrect
4,68.88,27.88,0.0,0.0059620612576213915,incorrect
5,73.12,30.03,0.0,0.005274015536687562,incorrect
6,46.53,20.66,0.0,0.01251240988385866,incorrect
7,45.99,20.57,0.0,0.012773529546044618,incorrect
8,72.89,25.02,0.0,0.005665923277823031,incorrect
9,91.76,37.31,0.0,0.003373862907540975,incorrect
10,75.25,27.73,0.0,0.005172004665749157,incorrect
11,70.93,22.49,0.0,0.006195387227790999,incorrect
12,79.01,28.9,0.0,0.004709338921177848,incorrect
13,57.44,23.0,0.0,0.008554755457622366,incorrect
14,78.3,30.09,0.0,0.004708744659803303,incorrect
15,82.24,32.57,0.0,0.0042287006154036666,incorrect
16,60.83,22.84,0.0,0.007815381167416488,incorrect
17,69.53,25.22,0.0,0.0060832828374171736,incorrect
18,92.02,37.4,0.0,0.00335541351931493,incorrect
19,59.36,17.55,0.0,0.009114903543297198,incorrect
20,80.87,25.15,0.0,0.004823779105586322,incorrect
21,81.87,32.5,0.0,0.004263313242977285,incorrect
22,43.81,19.04,0.0,0.01414874193303108,incorrect
23,82.72,34.74,0.0,0.0041031303463269575,incorrect
24,51.86,21.78,0.0,0.010294029703562814,incorrect
25,63.26,23.3,0.0,0.007287151894530646,incorrect
26,47.37,20.95,0.0,0.012098018934461871,incorrect
27,75.55,28.63,0.0,0.0050791187273304785,incorrect
28,58.16,16.55,0.0,0.009686796421712829,incorrect
29,67.29,26.32,0.0,0.006314434831463339,incorrect
30,34.97,16.3,0.0,0.0213941359472952,incorrect
31,83.08,34.83,0.0,0.0040701286652376455,incorrect
32,71.57,29.03,0.0,0.005523884274355001,incorrect
33,44.17,19.66,0.0,0.013832539249015341,incorrect
34,93.74,31.0,0.0,0.0034969957996041252,incorrect
35,75.59,24.37,0.0,0.00542035449695898,incorrect
36,69.85,25.32,0.0,0.0060298380141148335,incorrect
37,71.06,26.59,0.0,0.005759560352665699,incorrect
38,75.1,25.28,0.0,0.0053855255981505095,incorrect
39,46.77,20.8,0.0,0.0123824116114669,incorrect
40,77.33,24.21,0.0,0.005253982328788609,incorrect
41,40.85,20.1,0.0,0.015679373049155235,incorrect
42,77.14,26.48,0.0,0.005064862607852923,incorrect
43,57.18,24.51,0.0,0.008450491334192215,incorrect
44,73.81,25.41,0.0,0.005520345135725395,incorrect
45,78.02,30.05,0.0,0.004738529796549928,incorrect
46,74.23,25.46,0.0,0.005467225462990724,incorrect
47,73.85,25.32,0.0,0.005523896927918866,incorrect
48,67.78,25.57,0.0,0.006304195250397192,incorrect
49,53.04,22.2,0.0,0.009861229728155963,incorrect
50,70.01,26.86,0.0,0.005878512162396759,incorrect
51,59.69,17.59,0.0,0.009031618169317206,incorrect
52,62.66,21.79,0.0,0.007595202166160052,incorrect
53,65.34,25.47,0.0,0.006699279313640626,incorrect
54,70.46,27.94,0.0,0.005739401118292809,incorrect
55,91.46,37.11,0.0,0.0033981425340183133,incorrect
56,74.0,26.0,0.0,0.005446494982774815,incorrect
57,76.93,31.98,0.0,0.004751999584285304,incorrect
58,73.36,21.4,0.0,0.006045459045210218,incorrect
